timestamp,csf_c,csf_2_c,cart_in_c,cart_out_c,heat_ex_c,heat_ex_2_c,temp_7_c,temp_8_c,set_temperature_c,peristaltic_pump_set_speed_rpm,pump_flow_ml_per_s,compressor_cooling,delta_t,power_w
2026-06-22T15:31:00.539846,74.207,74.798,23.1,19.2,-6.4,10.408,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:00.641540,74.207,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:00.745251,74.104,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:00.845711,74.104,74.798,23.1,19.2,-6.3,10.51,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:00.945236,74.207,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:01.045776,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:01.146240,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:01.245193,74.207,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:01.345328,74.104,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:01.445595,74.104,74.798,23.1,19.2,-6.3,10.51,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:01.545601,74.104,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:01.645759,74.104,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:01.745481,74.104,74.798,23.1,19.2,-6.3,10.51,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:01.859966,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:02.000300,74.207,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:02.078063,74.104,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:02.147282,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.606,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:02.245274,74.104,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:02.345522,74.104,74.798,23.1,19.2,-6.3,10.408,23.428,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:02.444891,74.104,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:02.545646,74.207,74.899,23.2,19.2,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,4.0,12.837066666666667
2026-06-22T15:31:02.645213,74.207,74.798,23.1,19.2,-6.4,10.408,23.428,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:02.745881,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:02.845756,74.207,74.798,23.1,19.2,-6.3,10.408,23.327,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:02.945680,74.207,74.899,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:03.045195,74.207,74.899,23.2,19.2,-6.3,10.408,23.428,6.72,32.0,0.0,0.0,0,4.0,12.837066666666667
2026-06-22T15:31:03.145818,74.207,74.798,23.1,19.2,-6.3,10.408,23.327,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:03.245206,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:03.345762,74.207,74.798,23.2,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,4.0,12.837066666666667
2026-06-22T15:31:03.445431,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:03.545299,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:03.646112,74.207,74.899,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:03.745062,74.207,74.899,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:03.845942,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:03.945432,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:04.045758,74.207,74.899,23.1,19.2,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:04.146153,74.207,74.798,23.1,19.2,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:04.245031,74.207,74.798,23.2,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,4.0,12.837066666666667
2026-06-22T15:31:04.345942,74.207,74.798,23.1,19.2,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:04.444971,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:04.545351,74.207,74.798,23.1,19.2,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:04.645932,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:04.745348,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:04.845114,74.207,74.696,23.1,19.3,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:04.945437,74.207,74.696,23.1,19.2,-6.3,10.51,23.327,6.834,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:05.045293,74.207,74.696,23.2,19.3,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:05.145894,74.207,74.696,23.2,19.3,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:05.246359,74.207,74.696,23.2,19.3,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:05.346248,74.207,74.696,23.1,19.3,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:05.445532,74.207,74.696,23.2,19.3,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:05.545796,74.207,74.696,23.1,19.2,-6.3,10.51,23.428,6.834,32.0,0.0,0.0,0,3.900000000000002,12.516140000000007
2026-06-22T15:31:05.647396,74.207,74.696,23.1,19.3,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:05.745709,74.207,74.696,23.2,19.3,-6.2,10.51,23.428,6.72,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:05.845687,74.207,74.696,23.1,19.3,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:05.946020,74.207,74.696,23.2,19.3,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:06.045501,74.207,74.696,23.2,19.3,-6.3,10.51,23.428,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:06.146286,74.207,74.696,23.2,19.3,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:06.246338,74.207,74.696,23.2,19.3,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:06.345537,74.207,74.696,23.1,19.3,-6.3,10.51,23.428,6.834,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:06.445620,74.207,74.696,23.2,19.3,-6.3,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:06.546297,74.207,74.696,23.1,19.3,-6.3,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:06.645936,74.104,74.696,23.2,19.3,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:06.745407,74.207,74.798,23.2,19.3,-6.3,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:06.906271,74.207,74.798,23.2,19.3,-6.3,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:06.974487,74.207,74.798,23.2,19.3,-6.3,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:07.045867,74.207,74.798,23.2,19.3,-6.2,10.612,23.428,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:07.145390,74.104,74.798,23.2,19.3,-6.2,10.612,23.428,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:07.245249,74.104,74.798,23.2,19.3,-6.3,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:07.345508,74.104,74.798,23.1,19.3,-6.3,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:07.450611,74.104,74.798,23.2,19.3,-6.2,10.51,23.428,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:07.544978,74.104,74.798,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:07.645228,74.104,74.798,23.2,19.3,-6.2,10.51,23.428,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:07.745296,74.104,74.798,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:07.845173,74.207,74.798,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:07.945918,74.207,74.798,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:08.045053,74.207,74.798,23.1,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:08.145260,74.207,74.696,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:08.245532,74.207,74.696,23.1,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:08.345187,74.207,74.696,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:08.448197,74.207,74.696,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:08.544974,74.207,74.696,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:08.645146,74.207,74.696,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:08.745680,74.207,74.696,23.2,19.3,-6.2,10.51,23.428,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:08.845173,74.207,74.696,23.2,19.3,-6.2,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:08.945576,74.207,74.696,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:09.045341,74.207,74.696,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:09.145559,74.309,74.696,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:09.245184,74.309,74.696,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:09.345676,74.309,74.696,23.1,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:09.444908,74.309,74.696,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:09.545694,74.309,74.798,23.2,19.3,-6.1,10.612,23.428,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:09.645622,74.309,74.696,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:09.745302,74.309,74.696,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:09.844863,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:09.945353,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:10.045845,74.309,74.798,23.1,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:10.146918,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,1,3.8999999999999986,12.516139999999996
2026-06-22T15:31:10.246005,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:10.345236,74.309,74.798,23.1,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:10.445689,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:10.545800,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:10.645748,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:10.745039,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:10.844899,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:10.945923,74.309,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:11.045339,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:11.145778,74.309,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:11.245428,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:11.345275,74.309,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:11.445161,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:11.544948,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:11.645004,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:11.745632,74.309,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:11.845704,74.309,74.696,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:11.950406,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:12.044748,74.411,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:12.145334,74.411,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:12.246108,74.411,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:12.345881,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:12.446101,74.411,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:12.545541,74.309,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:12.645117,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:12.747397,74.309,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:12.845784,74.309,74.798,23.2,19.4,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:12.945462,74.411,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:13.045474,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:13.145379,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:13.246370,74.411,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:13.346041,74.411,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:13.445997,74.309,74.696,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:13.545185,74.309,74.798,23.2,19.4,-6.1,10.714,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:13.645491,74.411,74.798,23.1,19.4,-6.0,10.612,23.327,6.948,32.0,0.0,0.0,0,3.700000000000003,11.874286666666675
2026-06-22T15:31:13.745875,74.411,74.798,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:13.845603,74.411,74.798,23.2,19.4,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:13.945844,74.309,74.696,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:14.045203,74.411,74.798,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:14.145341,74.411,74.798,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:14.245989,74.411,74.798,23.2,19.4,-6.0,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:14.345792,74.309,74.696,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:14.445717,74.411,74.798,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:14.545622,74.309,74.696,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:14.645816,74.309,74.696,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:14.745836,74.309,74.798,23.2,19.3,-6.0,10.612,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:14.845766,74.309,74.696,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:14.946024,74.309,74.696,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:15.045242,74.411,74.798,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:15.146692,74.309,74.798,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:15.245021,74.411,74.798,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:15.345426,74.411,74.798,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,60.0,0.7823,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:15.445146,74.309,74.696,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,60.0,0.7823,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:15.545017,74.309,74.696,23.2,19.4,-5.9,10.714,23.327,6.948,32.0,60.0,0.7823,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:15.645581,74.411,74.798,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,60.0,0.7823,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:15.745982,74.411,74.798,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,60.0,0.7823,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:15.845091,74.411,74.696,23.2,19.4,-5.9,10.714,23.428,6.948,32.0,60.0,0.7823,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:15.945136,74.411,74.696,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,60.0,0.7823,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:16.045279,74.411,74.696,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,60.0,0.7823,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:16.145121,74.411,74.696,23.2,19.3,-6.0,10.714,23.428,6.948,32.0,60.0,0.7823,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:16.245302,74.411,74.696,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,60.0,0.7823,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:16.345284,74.411,74.696,23.2,19.4,-5.9,10.714,23.327,6.948,32.0,60.0,0.7823,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:16.445387,74.411,74.696,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,60.0,0.7823,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:16.545462,74.411,74.696,23.2,19.3,-6.0,10.714,23.428,6.948,32.0,60.0,0.7823,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:16.645443,74.411,74.696,23.2,19.4,-5.9,10.714,23.428,6.948,32.0,60.0,0.7823,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:16.745581,74.411,74.696,23.2,19.4,-5.9,10.714,23.327,7.062,32.0,60.0,0.7823,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:16.845103,74.411,74.696,23.2,19.4,-5.9,10.714,23.428,6.948,32.0,60.0,0.7823,0,3.8000000000000007,12.195213333333335
2026-06-22T15:31:16.945207,74.411,74.696,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,60.0,0.7823,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:17.045364,74.411,74.696,23.2,19.3,-5.9,10.714,23.428,6.948,32.0,60.0,0.7823,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:17.145779,74.411,74.696,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,60.0,0.7823,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:17.244985,74.411,74.696,23.2,19.3,-5.9,10.714,23.327,6.948,32.0,60.0,0.7823,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:17.345376,74.411,74.696,23.2,19.3,-5.9,10.714,23.428,6.948,32.0,60.0,0.7823,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:17.445003,74.411,74.696,23.2,19.3,-5.9,10.714,23.428,7.062,32.0,60.0,0.7823,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:17.544880,74.411,74.696,23.2,19.3,-5.9,10.714,23.428,6.948,32.0,60.0,0.7823,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:17.644949,74.411,74.696,23.2,19.3,-5.9,10.714,23.428,6.948,32.0,60.0,0.7823,0,3.8999999999999986,12.516139999999996
2026-06-22T15:31:17.745840,74.514,74.696,23.2,19.3,-5.9,10.714,23.428,6.948,32.0,60.0,0.7823,0,3.8999999999999986,12.516139999999996
