timestamp,csf_c,csf_2_c,cart_in_c,cart_out_c,heat_ex_c,heat_ex_2_c,temp_7_c,temp_8_c,set_temperature_c,peristaltic_pump_set_speed_rpm,pump_flow_ml_per_s,compressor_cooling,temp_avg,dt,dtemp,dT_dt,power_w
2026-06-22 15:31:00.641540,74.207,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,74.5025,0.101694,0.0,0.0,-0.0
2026-06-22 15:31:00.745251,74.104,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,74.451,0.103711,-0.05150000000000432,-0.4965722054555864,1741.9097492070769
2026-06-22 15:31:00.845711,74.104,74.798,23.1,19.2,-6.3,10.51,23.428,6.606,32.0,0.0,0.0,0,74.451,0.10046,0.0,0.0,-0.0
2026-06-22 15:31:00.945236,74.207,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,74.5025,0.099525,0.05150000000000432,0.5174579251444794,-1815.1740969607147
2026-06-22 15:31:01.045776,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.606,32.0,0.0,0.0,0,74.5025,0.10054,0.0,0.0,-0.0
2026-06-22 15:31:01.146240,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.606,32.0,0.0,0.0,0,74.5025,0.100464,0.0,0.0,-0.0
2026-06-22 15:31:01.245193,74.207,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,74.5025,0.098953,0.0,0.0,-0.0
2026-06-22 15:31:01.345328,74.104,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,74.451,0.100135,-0.05150000000000432,-0.5143056873221583,1804.116462775405
2026-06-22 15:31:01.445595,74.104,74.798,23.1,19.2,-6.3,10.51,23.428,6.606,32.0,0.0,0.0,0,74.451,0.100267,0.0,0.0,-0.0
2026-06-22 15:31:01.545601,74.104,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,74.451,0.100006,0.0,0.0,-0.0
2026-06-22 15:31:01.645759,74.104,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,74.451,0.100158,0.0,0.0,-0.0
2026-06-22 15:31:01.745481,74.104,74.798,23.1,19.2,-6.3,10.51,23.428,6.606,32.0,0.0,0.0,0,74.451,0.099722,0.0,0.0,-0.0
2026-06-22 15:31:01.859966,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.606,32.0,0.0,0.0,0,74.5025,0.114485,0.05150000000000432,0.44984059047040503,-1577.9814124122388
2026-06-22 15:31:02.000300,74.207,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,74.5025,0.140334,0.0,0.0,-0.0
2026-06-22 15:31:02.078063,74.104,74.798,23.1,19.2,-6.3,10.408,23.428,6.606,32.0,0.0,0.0,0,74.451,0.077763,-0.05150000000000432,-0.6622686881936695,2323.151138716551
2026-06-22 15:31:02.147282,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.606,32.0,0.0,0.0,0,74.5025,0.069219,0.05150000000000432,0.7440153715021066,-2609.9077132003517
2026-06-22 15:31:02.245274,74.104,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.451,0.097992,-0.05150000000000432,-0.5255531063760748,1843.5709241572285
2026-06-22 15:31:02.345522,74.104,74.798,23.1,19.2,-6.3,10.408,23.428,6.72,32.0,0.0,0.0,0,74.451,0.100248,0.0,0.0,-0.0
2026-06-22 15:31:02.444891,74.104,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.451,0.099369,0.0,0.0,-0.0
2026-06-22 15:31:02.545646,74.207,74.899,23.2,19.2,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,74.553,0.100755,0.10200000000000387,1.0123567068632213,-3551.2136965908744
2026-06-22 15:31:02.645213,74.207,74.798,23.1,19.2,-6.4,10.408,23.428,6.72,32.0,0.0,0.0,0,74.5025,0.099567,-0.050499999999999545,-0.5071961593700678,1779.177177177161
2026-06-22 15:31:02.745881,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.5025,0.100668,0.0,0.0,-0.0
2026-06-22 15:31:02.845756,74.207,74.798,23.1,19.2,-6.3,10.408,23.327,6.72,32.0,0.0,0.0,0,74.5025,0.099875,0.0,0.0,-0.0
2026-06-22 15:31:02.945680,74.207,74.899,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.553,0.099924,0.050499999999999545,0.5053840919098469,-1772.8206837196108
2026-06-22 15:31:03.045195,74.207,74.899,23.2,19.2,-6.3,10.408,23.428,6.72,32.0,0.0,0.0,0,74.553,0.099515,0.0,0.0,-0.0
2026-06-22 15:31:03.145818,74.207,74.798,23.1,19.2,-6.3,10.408,23.327,6.72,32.0,0.0,0.0,0,74.5025,0.100623,-0.050499999999999545,-0.5018733291593328,1760.5053914114903
2026-06-22 15:31:03.245206,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.5025,0.099388,0.0,0.0,-0.0
2026-06-22 15:31:03.345762,74.207,74.798,23.2,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.5025,0.100556,0.0,0.0,-0.0
2026-06-22 15:31:03.445431,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.5025,0.099669,0.0,0.0,-0.0
2026-06-22 15:31:03.545299,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.5025,0.099868,0.0,0.0,-0.0
2026-06-22 15:31:03.646112,74.207,74.899,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.553,0.100813,0.050499999999999545,0.50092745975221,-1757.1874063860653
2026-06-22 15:31:03.745062,74.207,74.899,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.553,0.09895,0.0,0.0,-0.0
2026-06-22 15:31:03.845942,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.5025,0.10088,-0.050499999999999545,-0.5005947660586791,1756.0203608247266
2026-06-22 15:31:03.945432,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.5025,0.09949,0.0,0.0,-0.0
2026-06-22 15:31:04.045758,74.207,74.899,23.1,19.2,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,74.553,0.100326,0.050499999999999545,0.50335904949863,-1765.71710224666
2026-06-22 15:31:04.146153,74.207,74.798,23.1,19.2,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,74.5025,0.100395,-0.050499999999999545,-0.5030130982618611,1764.5035509736383
2026-06-22 15:31:04.245031,74.207,74.798,23.2,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.5025,0.098878,0.0,0.0,-0.0
2026-06-22 15:31:04.345942,74.207,74.798,23.1,19.2,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,74.5025,0.100911,0.0,0.0,-0.0
2026-06-22 15:31:04.444971,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.5025,0.099029,0.0,0.0,-0.0
2026-06-22 15:31:04.545351,74.207,74.798,23.1,19.2,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,74.5025,0.10038,0.0,0.0,-0.0
2026-06-22 15:31:04.645932,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.5025,0.100581,0.0,0.0,-0.0
2026-06-22 15:31:04.745348,74.207,74.798,23.1,19.2,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.5025,0.099416,0.0,0.0,-0.0
2026-06-22 15:31:04.845114,74.207,74.696,23.1,19.3,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,74.4515,0.099766,-0.05100000000000193,-0.5111961991059273,1793.208788565311
2026-06-22 15:31:04.945437,74.207,74.696,23.1,19.2,-6.3,10.51,23.327,6.834,32.0,0.0,0.0,0,74.4515,0.100323,0.0,0.0,-0.0
2026-06-22 15:31:05.045293,74.207,74.696,23.2,19.3,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.4515,0.099856,0.0,0.0,-0.0
2026-06-22 15:31:05.145894,74.207,74.696,23.2,19.3,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.4515,0.100601,0.0,0.0,-0.0
2026-06-22 15:31:05.246359,74.207,74.696,23.2,19.3,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,74.4515,0.100465,0.0,0.0,-0.0
2026-06-22 15:31:05.346248,74.207,74.696,23.1,19.3,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.4515,0.099889,0.0,0.0,-0.0
2026-06-22 15:31:05.445532,74.207,74.696,23.2,19.3,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,74.4515,0.099284,0.0,0.0,-0.0
2026-06-22 15:31:05.545796,74.207,74.696,23.1,19.2,-6.3,10.51,23.428,6.834,32.0,0.0,0.0,0,74.4515,0.100264,0.0,0.0,-0.0
2026-06-22 15:31:05.647396,74.207,74.696,23.1,19.3,-6.3,10.51,23.428,6.72,32.0,0.0,0.0,0,74.4515,0.1016,0.0,0.0,-0.0
2026-06-22 15:31:05.745709,74.207,74.696,23.2,19.3,-6.2,10.51,23.428,6.72,32.0,0.0,0.0,0,74.4515,0.098313,0.0,0.0,-0.0
2026-06-22 15:31:05.845687,74.207,74.696,23.1,19.3,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,74.4515,0.099978,0.0,0.0,-0.0
2026-06-22 15:31:05.946020,74.207,74.696,23.2,19.3,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,74.4515,0.100333,0.0,0.0,-0.0
2026-06-22 15:31:06.045501,74.207,74.696,23.2,19.3,-6.3,10.51,23.428,6.834,32.0,0.0,0.0,0,74.4515,0.099481,0.0,0.0,-0.0
2026-06-22 15:31:06.146286,74.207,74.696,23.2,19.3,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,74.4515,0.100785,0.0,0.0,-0.0
2026-06-22 15:31:06.246338,74.207,74.696,23.2,19.3,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,74.4515,0.100052,0.0,0.0,-0.0
2026-06-22 15:31:06.345537,74.207,74.696,23.1,19.3,-6.3,10.51,23.428,6.834,32.0,0.0,0.0,0,74.4515,0.099199,0.0,0.0,-0.0
2026-06-22 15:31:06.445620,74.207,74.696,23.2,19.3,-6.3,10.51,23.327,6.834,32.0,0.0,0.0,0,74.4515,0.100083,0.0,0.0,-0.0
2026-06-22 15:31:06.546297,74.207,74.696,23.1,19.3,-6.3,10.51,23.327,6.834,32.0,0.0,0.0,0,74.4515,0.100677,0.0,0.0,-0.0
2026-06-22 15:31:06.645936,74.104,74.696,23.2,19.3,-6.3,10.51,23.327,6.72,32.0,0.0,0.0,0,74.4,0.099639,-0.05149999999999011,-0.5168658858478117,1813.0973012571915
2026-06-22 15:31:06.745407,74.207,74.798,23.2,19.3,-6.3,10.51,23.327,6.834,32.0,0.0,0.0,0,74.5025,0.099471,0.10249999999999204,1.0304510862461627,-3614.6863910081543
2026-06-22 15:31:06.906271,74.207,74.798,23.2,19.3,-6.3,10.51,23.327,6.834,32.0,0.0,0.0,0,74.5025,0.160864,0.0,0.0,-0.0
2026-06-22 15:31:06.974487,74.207,74.798,23.2,19.3,-6.3,10.51,23.327,6.834,32.0,0.0,0.0,0,74.5025,0.068216,0.0,0.0,-0.0
2026-06-22 15:31:07.045867,74.207,74.798,23.2,19.3,-6.2,10.612,23.428,6.834,32.0,0.0,0.0,0,74.5025,0.07138,0.0,0.0,-0.0
2026-06-22 15:31:07.145390,74.104,74.798,23.2,19.3,-6.2,10.612,23.428,6.834,32.0,0.0,0.0,0,74.451,0.099523,-0.05150000000000432,-0.5174683239050704,1815.2105744402313
2026-06-22 15:31:07.245249,74.104,74.798,23.2,19.3,-6.3,10.51,23.327,6.834,32.0,0.0,0.0,0,74.451,0.099859,0.0,0.0,-0.0
2026-06-22 15:31:07.345508,74.104,74.798,23.1,19.3,-6.3,10.51,23.327,6.834,32.0,0.0,0.0,0,74.451,0.100259,0.0,0.0,-0.0
2026-06-22 15:31:07.450611,74.104,74.798,23.2,19.3,-6.2,10.51,23.428,6.834,32.0,0.0,0.0,0,74.451,0.105103,0.0,0.0,-0.0
2026-06-22 15:31:07.544978,74.104,74.798,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,74.451,0.094367,0.0,0.0,-0.0
2026-06-22 15:31:07.645228,74.104,74.798,23.2,19.3,-6.2,10.51,23.428,6.834,32.0,0.0,0.0,0,74.451,0.10025,0.0,0.0,-0.0
2026-06-22 15:31:07.745296,74.104,74.798,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,74.451,0.100068,0.0,0.0,-0.0
2026-06-22 15:31:07.845173,74.207,74.798,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,74.5025,0.099877,0.05150000000000432,0.51563423010307,-1808.7768154831958
2026-06-22 15:31:07.945918,74.207,74.798,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,74.5025,0.100745,0.0,0.0,-0.0
2026-06-22 15:31:08.045053,74.207,74.798,23.1,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,74.5025,0.099135,0.0,0.0,-0.0
2026-06-22 15:31:08.145260,74.207,74.696,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,74.4515,0.100207,-0.05100000000000193,-0.5089464807847948,1785.3170736575964
2026-06-22 15:31:08.245532,74.207,74.696,23.1,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,74.4515,0.100272,0.0,0.0,-0.0
2026-06-22 15:31:08.345187,74.207,74.696,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,74.4515,0.099655,0.0,0.0,-0.0
2026-06-22 15:31:08.448197,74.207,74.696,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,74.4515,0.10301,0.0,0.0,-0.0
2026-06-22 15:31:08.544974,74.207,74.696,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,74.4515,0.096777,0.0,0.0,-0.0
2026-06-22 15:31:08.645146,74.207,74.696,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,74.4515,0.100172,0.0,0.0,-0.0
2026-06-22 15:31:08.745680,74.207,74.696,23.2,19.3,-6.2,10.51,23.428,6.834,32.0,0.0,0.0,0,74.4515,0.100534,0.0,0.0,-0.0
2026-06-22 15:31:08.845173,74.207,74.696,23.2,19.3,-6.2,10.612,23.327,6.834,32.0,0.0,0.0,0,74.4515,0.099493,0.0,0.0,-0.0
2026-06-22 15:31:08.945576,74.207,74.696,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.4515,0.100403,0.0,0.0,-0.0
2026-06-22 15:31:09.045341,74.207,74.696,23.2,19.3,-6.2,10.51,23.327,6.834,32.0,0.0,0.0,0,74.4515,0.099765,0.0,0.0,-0.0
2026-06-22 15:31:09.145559,74.309,74.696,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5025,0.100218,0.05100000000000193,0.5088906184517944,-1785.1211159672591
2026-06-22 15:31:09.245184,74.309,74.696,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.5025,0.099625,0.0,0.0,-0.0
2026-06-22 15:31:09.345676,74.309,74.696,23.1,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.5025,0.100492,0.0,0.0,-0.0
2026-06-22 15:31:09.444908,74.309,74.696,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.5025,0.099232,0.0,0.0,-0.0
2026-06-22 15:31:09.545694,74.309,74.798,23.2,19.3,-6.1,10.612,23.428,6.834,32.0,0.0,0.0,0,74.5535,0.100786,0.05100000000000193,0.5060226618776609,-1775.0607028754664
2026-06-22 15:31:09.645622,74.309,74.696,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.5025,0.099928,-0.05100000000000193,-0.510367464574513,1790.3016972220678
2026-06-22 15:31:09.745302,74.309,74.696,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.5025,0.09968,0.0,0.0,-0.0
2026-06-22 15:31:09.844863,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.5535,0.099561,0.05100000000000193,0.5122487721095804,-1796.9010757224896
2026-06-22 15:31:09.945353,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.5535,0.10049,0.0,0.0,-0.0
2026-06-22 15:31:10.045845,74.309,74.798,23.1,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.5535,0.100492,0.0,0.0,-0.0
2026-06-22 15:31:10.146918,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,1,74.5535,0.101073,0.0,0.0,-0.0
2026-06-22 15:31:10.246005,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.5535,0.099087,0.0,0.0,-0.0
2026-06-22 15:31:10.345236,74.309,74.798,23.1,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.5535,0.099231,0.0,0.0,-0.0
2026-06-22 15:31:10.445689,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.5535,0.100453,0.0,0.0,-0.0
2026-06-22 15:31:10.545800,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.5535,0.100111,0.0,0.0,-0.0
2026-06-22 15:31:10.645748,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.099948,0.0,0.0,-0.0
2026-06-22 15:31:10.745039,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.5535,0.099291,0.0,0.0,-0.0
2026-06-22 15:31:10.844899,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.5535,0.09986,0.0,0.0,-0.0
2026-06-22 15:31:10.945923,74.309,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.101024,0.0,0.0,-0.0
2026-06-22 15:31:11.045339,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.5535,0.099416,0.0,0.0,-0.0
2026-06-22 15:31:11.145778,74.309,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.100439,0.0,0.0,-0.0
2026-06-22 15:31:11.245428,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.834,32.0,0.0,0.0,0,74.5535,0.09965,0.0,0.0,-0.0
2026-06-22 15:31:11.345275,74.309,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.099847,0.0,0.0,-0.0
2026-06-22 15:31:11.445161,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.099886,0.0,0.0,-0.0
2026-06-22 15:31:11.544948,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.099787,0.0,0.0,-0.0
2026-06-22 15:31:11.645004,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.100056,0.0,0.0,-0.0
2026-06-22 15:31:11.745632,74.309,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.100628,0.0,0.0,-0.0
2026-06-22 15:31:11.845704,74.309,74.696,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5025,0.100072,-0.05100000000000193,-0.5096330641937998,1787.7255176273761
2026-06-22 15:31:11.950406,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.104702,0.05100000000000193,0.48709671257475434,-1708.6709709461784
2026-06-22 15:31:12.044748,74.411,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.6045,0.094342,0.05100000000000193,0.5405863772233145,-1896.3056538975936
2026-06-22 15:31:12.145334,74.411,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.6045,0.100586,0.0,0.0,-0.0
2026-06-22 15:31:12.246108,74.411,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.6045,0.100774,0.0,0.0,-0.0
2026-06-22 15:31:12.345881,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.099773,-0.05100000000000193,-0.5111603339581042,1793.0829783609472
2026-06-22 15:31:12.446101,74.411,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.6045,0.10022,0.05100000000000193,0.5088804629814601,-1785.0854919178482
2026-06-22 15:31:12.545541,74.309,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.09944,-0.05100000000000193,-0.5128720836685633,1799.0875703942756
2026-06-22 15:31:12.645117,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.099576,0.0,0.0,-0.0
2026-06-22 15:31:12.747397,74.309,74.798,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.10228,0.0,0.0,-0.0
2026-06-22 15:31:12.845784,74.309,74.798,23.2,19.4,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.098387,0.0,0.0,-0.0
2026-06-22 15:31:12.945462,74.411,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.6045,0.099678,0.05100000000000193,0.5116475049660099,-1794.791909950107
2026-06-22 15:31:13.045474,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.100012,-0.05100000000000193,-0.5099388073431381,1788.798024237159
2026-06-22 15:31:13.145379,74.309,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.099905,0.0,0.0,-0.0
2026-06-22 15:31:13.246370,74.411,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.6045,0.100991,0.05100000000000193,0.504995494648057,-1771.4575358200905
2026-06-22 15:31:13.346041,74.411,74.798,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.6045,0.099671,0.0,0.0,-0.0
2026-06-22 15:31:13.445997,74.309,74.696,23.1,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5025,0.099956,-0.10200000000000387,-1.0204489975589646,3579.60038416917
2026-06-22 15:31:13.545185,74.309,74.798,23.2,19.4,-6.1,10.714,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.099188,0.05100000000000193,0.5141751018268533,-1803.6583860951603
2026-06-22 15:31:13.645491,74.411,74.798,23.1,19.4,-6.0,10.612,23.327,6.948,32.0,0.0,0.0,0,74.6045,0.100306,0.05100000000000193,0.5084441608677639,-1783.5550016948812
2026-06-22 15:31:13.745875,74.411,74.798,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,74.6045,0.100384,0.0,0.0,-0.0
2026-06-22 15:31:13.845603,74.411,74.798,23.2,19.4,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.6045,0.099728,0.0,0.0,-0.0
2026-06-22 15:31:13.945844,74.309,74.696,23.2,19.3,-6.1,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5025,0.100241,-0.10200000000000387,-1.0175477100188932,3569.423050448555
2026-06-22 15:31:14.045203,74.411,74.798,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,74.6045,0.099359,0.10200000000000387,1.02658038023736,-3601.1084652624677
2026-06-22 15:31:14.145341,74.411,74.798,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,74.6045,0.100138,0.0,0.0,-0.0
2026-06-22 15:31:14.245989,74.411,74.798,23.2,19.4,-6.0,10.612,23.327,6.948,32.0,0.0,0.0,0,74.6045,0.100648,0.0,0.0,-0.0
2026-06-22 15:31:14.345792,74.309,74.696,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,74.5025,0.099803,-0.10200000000000387,-1.0220133663317121,3585.08798332729
2026-06-22 15:31:14.445717,74.411,74.798,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,74.6045,0.099925,0.10200000000000387,1.0207655741806743,-3580.7108931700136
2026-06-22 15:31:14.545622,74.309,74.696,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,74.5025,0.099905,-0.10200000000000387,-1.020969921425393,3581.42771633065
2026-06-22 15:31:14.645816,74.309,74.696,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,74.5025,0.100194,0.0,0.0,-0.0
2026-06-22 15:31:14.745836,74.309,74.798,23.2,19.3,-6.0,10.612,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.10002,0.05100000000000193,0.5098980203959401,-1788.6549490102657
2026-06-22 15:31:14.845766,74.309,74.696,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,74.5025,0.09993,-0.05100000000000193,-0.5103572500750718,1790.265866106342
2026-06-22 15:31:14.946024,74.309,74.696,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,74.5025,0.100258,0.0,0.0,-0.0
2026-06-22 15:31:15.045242,74.411,74.798,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,74.6045,0.099218,0.10200000000000387,1.0280392670685143,-3606.226047693095
2026-06-22 15:31:15.146692,74.309,74.798,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,74.5535,0.10145,-0.05100000000000193,-0.5027106949236267,1763.4427599803528
2026-06-22 15:31:15.245021,74.411,74.798,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,0.0,0.0,0,74.6045,0.098329,0.05100000000000193,0.5186669243051585,-1819.4151064284877
2026-06-22 15:31:15.345426,74.411,74.798,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,60.0,0.7823,0,74.6045,0.100405,0.0,0.0,-0.0
2026-06-22 15:31:15.445146,74.309,74.696,23.2,19.3,-6.0,10.714,23.327,6.948,32.0,60.0,0.7823,0,74.5025,0.09972,-0.10200000000000387,-1.0228640192539498,3588.071961492314
2026-06-22 15:31:15.545017,74.309,74.696,23.2,19.4,-5.9,10.714,23.327,6.948,32.0,60.0,0.7823,0,74.5025,0.099871,0.0,0.0,-0.0
2026-06-22 15:31:15.645581,74.411,74.798,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,60.0,0.7823,0,74.6045,0.100564,0.10200000000000387,1.0142794638240709,-3557.958474205616
2026-06-22 15:31:15.745982,74.411,74.798,23.2,19.4,-6.0,10.714,23.327,6.948,32.0,60.0,0.7823,0,74.6045,0.100401,0.0,0.0,-0.0
